Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
602dc53d7c11b55c3679ab36,Bread & Butter Cabernet Sauvignon,,Bread & Butter,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,11,deny,manual,13.19,9.35,TRUE,TRUE,,https://d3omj40jjfp5tk.cloudfront.net/products/60401de254a4874d71fe6662/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6041ca56d353b27d427ca,Robert Mondavi Private Selection Bourbon Barrel Aged Chardonnay,"Robert Mondavi Private Selection Bourbon Barrel Aged Chardonnay White Wine is the world's first chardonnay wine aged in bourbon barrels. This limited-release California white wine blends the craftsmanship of California winemaking with the Southern tradition of bourbon whiskey aging. Crafted using coastal fruit from California's Monterey County, this Robert Mondavi wine features rich and creamy layers of ripe pineapple and juicy peach. With select lots aged in a combination of new oak barrels as well as used bourbon barrels from a renowned Kentucky distillery, each bottle of wine reflects the expressive character of this original approach to barrel aging. Flavors of grilled pineapple accompany notes of caramel, vanilla, baking spices, and toasty oak flavors in this finely aged wine. Rich, creamy, and concentrated with a balanced acidity, this decadent California chardonnay wine pairs perfectly with grilled halibut, shrimp scampi, or bacon wrapped dates. For optimal enjoyment of this white wine, refrigerate this 750 mL wine bottle for at least two hours before serving. Please enjoy our wines responsibly. © 2021 Robert Mondavi, Acampo, CA",Robert Mondavi,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,54,deny,manual,14.29,10,TRUE,TRUE,86003780248,https://d3omj40jjfp5tk.cloudfront.net/products/610c3d1310e5b73c4dcd4759/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6023ba56d353b27d33485,Yatir Forest Cabernet Sauvignon,,Yatir,,", kosher",", kosher, kosher",TRUE,SIZE,750ml,,,,,,,shopify,10,deny,manual,93.49,66.67,TRUE,TRUE,81452800523,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602aca56d353b27d37080,Don Julio 1942 1.75L Tequila Anejo,"Celebrated in exclusive cocktail bars, restaurants and nightclubs, the iconic Don Julio 1942® Tequila is the choice of connoisseurs around the globe. Produced in small batches and aged for a minimum of two and a half years, Don Julio 1942® Tequila is handcrafted in tribute to the year that Don Julio González began his tequila-making journey.

Warm oak, vanilla and roasted agave.",Don Julio,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,1.75L,,,,,,,shopify,2,deny,manual,439.99,294.75,TRUE,TRUE,6.75E+11,https://d3omj40jjfp5tk.cloudfront.net/products/6098d72a04f0e2026e38711a/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60123a56d353b27d2a766,Yellow Tail Pink Moscato,"<p>Founders Filippo and Maria Casella migrated from Sicily and arrived on Australian shores. It's there they began making wine with the family's winemaking philosophy at its heart; to bring family and friends together at any occasion and Yellow Tail Pink Moscato is just that, made from 100% Moscato grape, has a touch of bubbles that make it zingy, refreshing and easy to drink.<br /><br />Notes: Sweet, light-bodied. Aromas and flavors of strawberry, citrus and apple<br />Pairings: Salmon, pasta primavera, fresh berries<br />Serving Suggestions: Chilled<br />Region: Australia<br />Alcohol Content: 7.5%<br /></p>",Yellow Tail,,"alcohol, wine, rose","alcohol, wine, rose, rose",TRUE,SIZE,750ml,,,,,,,shopify,49,deny,manual,6.59,8.67,TRUE,TRUE,8.40E+11,https://d3omj40jjfp5tk.cloudfront.net/products/57745d0f69702d7ae0b70900/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60123a56d353b27d2a766,,,,,,,,,1.5L,,,,,,,shopify,3,deny,manual,12.09,,TRUE,TRUE,8.40E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6070d9e72b9dbc2c9ec082bf,Deleon Blanco Platinum Tequila 1b Case,"Experience the premium and strikingly-defined character of DeLeón Blanco Tequila. Hand-selected at peak ripeness, exquisite 100% Highland Blue Weber agave is slowly roasted in traditional ovens to create this crystal clear tequila's complex taste profile. DeLeón Blanco is driven by subtly sweet notes of coconut and fresh citrus that lead to an exceptionally smooth finish of vanilla and warm brown spice. For a margarita of unparalleled smoothness, combine in a shaker with ice, simple syrup and lime juice. Pour into a margarita or rocks glass with salt on the rim, garnish with a lime wedge and enjoy. Includes one 80 proof 750 mL bottle of Blanco Tequila. Please drink responsibly.",,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,0,deny,manual,39.59,30.75,TRUE,TRUE,82000791973,https://d3omj40jjfp5tk.cloudfront.net/products/5f4ed784d5c2377a51cfa9dc/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602e6a56d353b27d38c43,Cupcake Pinot Grigio,"Cupcake Vineyards' Pinot Grigio is crafted from grapes sourced from the foothills of the Italian Alps, making for a uniquely flavorful wine. The grapes are grown in the cool climate of the Veneto region in Northeast Italy, where the Alps help protect the region from the cold winds that come from the North, while the Mediterranean heat provides the perfect climate for ripening. After harvesting, the grapes are quickly transported and softly pressed to ensure maximum freshness.
This refreshing Pinot Grigio showcases delectable flavors of fresh pear, cantaloupe, apple and pineapple that lead to a crisp finish with subtle notes of honey and lemon zest.
A perfect pairing with Caesar salad, chicken fettuccine alfredo or a poolside cabana.",Cupcake Vineyards,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,2,deny,manual,9.89,6.67,TRUE,TRUE,81308001067,https://d3omj40jjfp5tk.cloudfront.net/products/6167c4e3c9aed22752d2195c/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb603aea56d353b27d3f1af,Binyamina Yogev Cabernet Sauvignon & Merlot,"A blend of two of our favorite grapes, Binyamina Yogev is a beautiful alchemy of equal parts Cabernet and Merlot. The Cabernet lends its dark rich flavors and firm backbone while the Merlot contributes its silky texture and aromatic nose. Harvested from their vineyards in lower Galilee and the slopes of the Judean Hills, Binyamina Yogev Cabernet Sauvignon/Merlot represents the individual character of Israeli's unique terrain. <p><strong>Notes: </strong>Dry, medium-bodied. Aromas of plum, blackberry and currant. Flavors of blackberry, plum and cassis</p> <p><strong>Pairings:</strong> Steak, potatoes au gratin, caramelized carrots</p> <p><strong>Serving Suggestions: </strong>Room temperature</p> <p><strong>Region:</strong> Israel</p> <p><strong>Alcohol Content:</strong> 14.5%</p>",Binyamina Winery,,"alcohol, wine, kosher, red","alcohol, wine, kosher, red, kosher, red",TRUE,SIZE,750ml,,,,,,,shopify,169,deny,manual,14.29,9.8,TRUE,TRUE,87752014042,https://d3omj40jjfp5tk.cloudfront.net/products/5f0735e3388cd641e03ce0e2/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60338a56d353b27d3b59e,Bartenura Sparkling Moscato,Aromas of flowers and honeycomb immediately hit the nose. Elegant bubbles balance the sweet and citrus notes. Great for any celebration.,Bartenura,,"alcohol, wine, kosher, sparkling","alcohol, wine, kosher, sparkling, kosher, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,57,deny,manual,14.29,11.25,TRUE,TRUE,87752014882,https://d3omj40jjfp5tk.cloudfront.net/products/5f06ccee68e6ac49fd2c015d/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
63f15dd1f6fa5b269b111251,Woodford Rsv Master Historic Barre 90.4pf,,Woodford,,"alcohol, spirits, bourbon","alcohol, spirits, bourbon, bourbon",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,219.99,105.19,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60309a56d353b27d39dfa,Galil Mountain Upper Galilee Merlot,,Galil Mountain Winery,,"alcohol, wine, kosher, red","alcohol, wine, kosher, red, kosher, red",TRUE,SIZE,750ml,,,,,,,shopify,7,deny,manual,13.19,10,TRUE,TRUE,7.36E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5b8552244afea5678be871b0/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601daa56d353b27d3052d,Papi Demi Sec Central Valley Sauvignon Blanc,"A semi-sweet option to the notoriously crisp varietal is now available to enjoy with Papi Demi-Sec Sauvignon Blanc. Pale yellow with slight green tinting in color, this wine has robust aromas of citrus, spring flower and subtle Muscat. On the palate expect all the same fresh flavors of a traditional Sauvignon Blanc with a slightly sweeter undertone that pairs well with shellfish and herbaceous dishes.<br /><br />Notes: Semi-dry, light-bodied. Aromas and flavors of green apples, grapefruit, and honeysuckle<br />Pairings: Steamed Mussels, Massaman curry, arugula salad<br />Serving Suggestions: Chilled<br />Region: Chile<br />Alcohol Content: 12.5%",,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,1.5L,,,,,,,shopify,46,deny,manual,12.09,8.67,TRUE,TRUE,8.94E+11,https://d3omj40jjfp5tk.cloudfront.net/products/59481712ae8d6b12daea39a4/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60187a56d353b27d2da04,Yellow Tail Big Bold Red,Saucey,Yellow Tail,,"alcohol, wine, red, blend","alcohol, wine, red, blend, red, blend",TRUE,SIZE,750ml,,,,,,,shopify,24,deny,manual,6.59,4.67,TRUE,TRUE,8.40E+11,https://d3omj40jjfp5tk.cloudfront.net/products/57745dc969702d7ae0460d00/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60187a56d353b27d2da04,,,,,,,,,1.5L,,,,,,,shopify,32,deny,manual,12.09,,TRUE,TRUE,8.40E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb6014ba56d353b27d2bba2,Imagery Cabernet Sauvignon,"Imagery Cabernet Sauvignon is an elegant wine with well integrated oak and silky tannins. Sweet notes of dark fruit and vanilla are met with flavors of toast and tea in the mid palate. Imagery blend their Cabernet Sauvignon with 5% Petite Sirah which gives essence of layered spice, clove and pepper to complete the wine.",,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,43,deny,manual,14.29,10.67,TRUE,TRUE,81308004426,https://d3omj40jjfp5tk.cloudfront.net/products/6167c436b5693706d8be2284/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
610b11f786d35d45a0e0f81c,Unshackled Sauvignon Blanc White Wine By The Prisoner Wine Company Regular,"Unshackled Sauvignon Blanc White Wine, created by the innovative winemakers of The Prisoner Wine Company, is characterized by bright and crisp fruit. Opening with aromas of melon and tropical fruit, this delightfully unconventional sauvignon blanc wine makes its mark on the world. Flavors of peach, fresh citrus, lime, and tropical fruit grace this crisp white wine. Sourced from the state's Central and North Coasts, this California white wine's delicious blend of sauvignon blanc, chenin blanc, and roussanne varietals offers brightness and texture. Enjoy a glass of wine on its own, or pair this bottled wine with artisanal cheeses at a wine and cheese party. This flavorful California wine also pairs well with grilled chicken and fish, asparagus quiche, and cucumber dill yogurt salad. For best taste, chill this bottle of wine for two to two and a half hours before serving.",The Prisoner Wine Company,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,26,deny,manual,17.59,13.33,TRUE,TRUE,86003255173,https://d3omj40jjfp5tk.cloudfront.net/products/610cc653ad015e18b49d35ee/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
62dc4f8ff3f17a0f395ca74e,Yobo Hunni Pear Perilla & Lime Sparkling Soju,"This Korean Pear, perilla leaf, and lime sparkling soju cocktail brings together crisp and tart Korean pears with perilla leaf (Korea’s mint-like herb), and a squeeze of lime.",,,"alcohol, spirits, ","alcohol, spirits, , ",TRUE,SIZE,355ml,,,,,,,shopify,63,deny,manual,4.39,2.67,TRUE,TRUE,86785101132,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60141a56d353b27d2b5c1,Macallan 18 Year Sherry Cask Single Malt ?2021/2022),"The Macallan Sherry Oak 18 Years Old forms part of the Sherry Oak range which features a series of single malt whiskies matured exclusively in hand-picked sherry seasoned oak casks from Jerez for richness and complexity. A full bodied palate of mature oak, ginger and raisin flavors is complimented by a light mahogany natural color.",Macallan,,"alcohol, spirits, scotch, single malt, whiskey","alcohol, spirits, scotch, single malt, whiskey, scotch, single malt, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,21,deny,manual,494.99,322.39,TRUE,TRUE,8.12E+11,https://d3omj40jjfp5tk.cloudfront.net/products/626ff611e62c144138b2fbb9/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
626d589b8c6c9b20718731cd,Sforno Sauvignon Blanc Kosher Mendoza Argentina,,Sforno,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,12,deny,manual,8.79,5.83,TRUE,TRUE,87752028353,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
631cf68f346a502014fb80e2,Clyde May's Alabama Style Whiskey,"Soft and sweet on the nose with aromas of brown sugar, baked apricot, wild strawberry, and nutmeg.",,,"alcohol, spirits, whiskey","alcohol, spirits, whiskey, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,18,deny,manual,36.29,28,TRUE,TRUE,56160000015,https://d3omj40jjfp5tk.cloudfront.net/products/5dd9cd87d68c54641cfc5b39/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
604ababae9972e4171592381,Armand B Gold Ace Of Spade,,,,"alcohol, wine, sparkling","alcohol, wine, sparkling, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,13,deny,manual,329.99,225,TRUE,TRUE,98813000058,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602e2a56d353b27d38a7f,Angel's Envy Rye Whiskey,"As malcontents, we’re particular about our whiskey. When we decided to release a rye, we knew it had to be something special to live up to the amazing response received by our bourbon finished in port barrels. Angel’s Envy Rye Finished in Rum Barrels is genuinely unique and worthy of Master Distiller Lincoln Henderson’s legacy. The taste profile of rye whiskey was a perfect fit for a rum cask finish. After sampling over 100 rums to find the right flavor to complement rye whiskey, the team’s decision was unanimous. Angel’s Envy spends up to 18 months finishing in Caribbean rum casks, resulting in an immensely complex whiskey. The mingling of raw, spicy and earthy rye with the mellow sweetness of rum finishing creates an incomparably smooth and drinkable whiskey, even at 100 proof.",,,"alcohol, spirits, rye, whiskey","alcohol, spirits, rye, whiskey, rye, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,12,deny,manual,87.99,68.85,TRUE,TRUE,8.50E+11,https://d3omj40jjfp5tk.cloudfront.net/products/61679c485a6c80726d991b48/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
609dc9e5d7437d2d679d490c,Josh Prosecco,,,,"alcohol, wine, sparkling","alcohol, wine, sparkling, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,30,deny,manual,15.39,10.67,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602eda56d353b27d3901b,Bartenura Rose Sparkling Moscato,"Often overshadowed by its notorious blue bottle counterpart, Bartenura Sparkling Moscato Rose is made from 100% Pinot Grigio grapes from the sunny hillsides of the Veneto Region in Italy. This is light semi-sweet champagne with fruity flavor and pleasant, fresh, effervescent taste perfect for a day on the beach or and outdoor meal.

Notes: Dry, light-bodied. Aromas and flavors of peach, berry and nectarine

Pairings: Vanilla custard, caviar, soft cheese

Serving Suggestions: Chilled

Region: Italy

Alcohol Content: 7%",Bartenura,,"alcohol, wine, sparkling","alcohol, wine, sparkling, sparkling",TRUE,SIZE,1.5L,,,,,,,shopify,2,deny,manual,26.39,19.83,TRUE,TRUE,87752024911,https://d3omj40jjfp5tk.cloudfront.net/products/5f073421388cd641e03ce07b/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fad433331bd4325cbdf0cca,Suntory Hakushu 18yr,,,,"alcohol, spirits, whiskey","alcohol, spirits, whiskey, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,5,deny,manual,769.99,407.24,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
60834f2fd217de111521b452,Roscato Dolce Bianco,"Roscato is an irresistible range of high-quality wines from Northern Italy. Whether you are a fan of sweet, rich, bold or soft & silky wines, Roscato offers a perfect complement to any cuisine. Roscato Bianco is an irresistible, delicately sweet, frizzante wine from Northern Italy. Made from a blend of native and international grape varieties, Roscato Bianco makes a wonderful aperitif and is also incredibly food-friendly. It seamlessly combines a long-held grape growing tradition with the flair of modern winemaking techniques and style. The result is a wine of enticing character that perfectly meets the surging demand for sweet, slightly sparkling wines. With a low alcohol of 8% and a touch of sparkle to flawlessly balance the sweetness, Roscato Bianco is the ideal complement for today's cuisine. Enjoy it with white meats, classic Italian dishes, spicy foods and more.
Pale straw color with fine, delicate bubbles. Aromas of peach, yellow apples and candied citrus. Sweet yet refreshing with a lingering finish.",Roscato,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,33,deny,manual,12.09,8.67,TRUE,TRUE,86785212401,https://d3omj40jjfp5tk.cloudfront.net/products/620ad21df72acb730194bcc0/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601e8a56d353b27d30b7d,Corralejo Tequila Reposado,"Made from 100% Blue Weber Agave, Corralejo Reposado is double distilled and aged for 4 months in French, American and Encino oak barrels. Awarded with a double gold medal in the 2019 San Francisco World Spirits Competition, Corralejo Reposado includes aromas of sweet vanilla, honey, spice hints of oak, and notes of lemon-lime, peppercorn, oak and agave. Corralejo Reposado is best enjoyed as a shot or sipped on the rocks. Salud!",Corralejo Tequila,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,1.75L,,,,,,,shopify,6,deny,manual,65.99,47.99,TRUE,TRUE,7.21E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5d8a950160fd944cdba9ab1d/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb603cea56d353b27d402fd,Zwack Slivovitz 3 Years Plum Brandy,"""Pale amber in color, Zweck Slivovitz Plumb brandy encompasses a light plum fragrance. It boasts a bold and full-bodied flavor (plumb, with hints of cherries) which is spicy on the palate. Originating from Hungary, which is one of the finest countries in the world for slivovitz. Kosher for Passover and labeled accordingly. """,Zwack,,"alcohol, spirits, brandy, kosher, other liquors","alcohol, spirits, brandy, kosher, other liquors, brandy, kosher, other liquors",TRUE,SIZE,750ml,,,,,,,shopify,3,deny,manual,26.39,19.24,TRUE,TRUE,87752016954,https://d3omj40jjfp5tk.cloudfront.net/products/603fb9ca2eeb1005ad65fbb6/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
60cbb9b296b0b539a5376e70,Patz & Hall Pinot Noir,"This is an approachable Pinot Noir with fine-grained tannins, freshness and purity. Intense aromas of Bing cherry, strawberry, carnation flowers and licorice notes pour from the glass. Though nicely dense and full on the palate, the wine avoids heaviness with fresh acidity and bright red fruit flavors that resolve on a long, detailed finish. This 2017 offering has the essential elegance and purity that defines great Pinot Noir.",,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,4,deny,manual,42.89,28.24,TRUE,TRUE,7.91E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5fb57b20be813b2476aff562/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
